time	V(dw2)
3.144578609538824e-002	1.963613e-001
3.145982174615686e-002	1.914218e-001
3.147385739692549e-002	1.861092e-001
3.148789304769412e-002	1.804234e-001
3.150192869846275e-002	1.743646e-001
3.151596434923137e-002	1.679326e-001
3.153000000000000e-002	1.611275e-001
3.154014285714286e-002	1.560271e-001
3.155028571428572e-002	1.507930e-001
3.156042857142857e-002	1.454253e-001
3.157057142857143e-002	1.399241e-001
3.158071428571429e-002	1.342892e-001
3.159085714285715e-002	1.285208e-001
3.160100000000000e-002	1.226187e-001
3.160811428571426e-002	1.184216e-001
3.161522857142852e-002	1.141830e-001
3.162234285714277e-002	1.099030e-001
3.162945714285703e-002	1.055816e-001
3.163657142857128e-002	1.012187e-001
3.164368571428554e-002	9.681439e-002
3.165079999999979e-002	9.236865e-002
3.166381711860931e-002	8.412274e-002
3.167683423721883e-002	7.583551e-002
3.168985135582835e-002	6.750696e-002
3.170286847443787e-002	5.913708e-002
3.171588559304740e-002	5.072588e-002
3.172890271165691e-002	4.227335e-002
3.174191983026643e-002	3.377951e-002
3.175055020577589e-002	2.817598e-002
3.175918058128534e-002	2.259898e-002
3.176781095679480e-002	1.704848e-002
3.177644133230426e-002	1.152450e-002
3.178507170781372e-002	6.027034e-003
3.179370208332317e-002	5.560812e-004
3.180233245883263e-002	-4.888358e-003
3.181087667805418e-002	-1.023448e-002
3.181942089727573e-002	-1.552308e-002
3.182796511649728e-002	-2.075416e-002
3.183650933571884e-002	-2.592772e-002
3.184505355494039e-002	-3.104377e-002
3.185359777416195e-002	-3.610230e-002
3.186214199338350e-002	-4.110331e-002
3.186622615629180e-002	-4.346460e-002
3.187031031920009e-002	-4.580814e-002
3.187439448210839e-002	-4.813392e-002
3.187847864501668e-002	-5.044196e-002
3.188256280792498e-002	-5.273224e-002
3.188664697083327e-002	-5.500478e-002
3.189073113374157e-002	-5.725956e-002
3.190071430312640e-002	-6.269767e-002
3.191069747251123e-002	-6.800287e-002
3.192068064189605e-002	-7.317518e-002
3.193066381128088e-002	-7.821460e-002
3.194064698066571e-002	-8.312111e-002
3.195063015005054e-002	-8.789473e-002
3.196061331943536e-002	-9.253545e-002
3.197098131109658e-002	-9.718326e-002
3.198524112379785e-002	-1.033256e-001
3.199950093649912e-002	-1.091228e-001
3.201376074920038e-002	-1.145750e-001
3.202802056190164e-002	-1.196821e-001
3.204228037460290e-002	-1.244442e-001
3.205654018730417e-002	-1.288613e-001
3.207080000000544e-002	-1.329333e-001
3.208095997424154e-002	-1.355982e-001
3.209111994847764e-002	-1.380730e-001
3.210127992271374e-002	-1.403577e-001
3.211143989694984e-002	-1.424524e-001
3.212159987118594e-002	-1.443570e-001
3.213175984542204e-002	-1.460715e-001
3.214191981965815e-002	-1.475959e-001
3.214975701583246e-002	-1.486394e-001
3.215759421200677e-002	-1.495696e-001
3.216543140818109e-002	-1.503866e-001
3.217326860435540e-002	-1.510903e-001
3.218110580052972e-002	-1.516808e-001
3.218894299670403e-002	-1.521581e-001
3.219678019287835e-002	-1.525222e-001
3.221179454981292e-002	-1.528970e-001
3.222680890674749e-002	-1.528881e-001
3.224182326368207e-002	-1.524954e-001
3.225683762061664e-002	-1.517190e-001
3.227185197755121e-002	-1.505589e-001
3.228686633448578e-002	-1.490151e-001
3.230188069142036e-002	-1.470875e-001
3.231474344978801e-002	-1.451552e-001
